date,ticker,market_cap,eps_ttm
2023-06-01,FLGT,1.209,-0.85
2023-06-01,KRNT,1.143,-1.82
2023-06-01,NOAH,1.221,2.04
2023-06-01,GENI,1.161,-0.82
2023-06-01,LZB,1.138,4.02
2023-06-01,ALHC,1.111,-0.72
2023-06-01,MODN,1.212,-1.4
2023-06-01,DSL,1.184,-4.52
2023-06-01,HBM,1.158,0.05
2023-06-01,HAIN,1.057,-1.01
2023-06-01,MYTAY,1.168,0.82
2023-06-01,WINA,1.146,10.81
2023-06-01,PCT,1.146,-0.5
2023-06-01,SMMT,1.193,-1.62
2023-06-01,TLRY,1.051,-2.38
2023-06-01,WNC,1.143,3.08
2023-06-01,NTST,1.133,0.15
2023-06-01,RVLV,1.12,0.7
2023-06-01,EAF,1.15,0.98
2023-06-01,PBT,1.174,1.17
2023-06-01,WWW,1.044,-2.26
2023-06-01,FINV,1.123,1.15
2023-06-01,ATUS,1.105,0.06
2023-06-01,CCF,1.137,4.32
2023-06-01,SGH,1.092,0.39
2023-06-01,CLBT,1.118,0.12
2023-06-01,TCBK,1.117,4.23
2023-06-01,REPL,1.068,-2.88
2023-06-01,JMKJ,1.125,-0.67
2023-06-01,NLST,1.049,-0.18
2023-06-01,BMA,2.362,0.03
2023-06-01,BST,1.136,-20.13
2023-06-01,NMZ,1.162,-3.83
2023-06-01,MD,1.136,1.16
2023-06-01,FBRT,1.119,1.06
2023-06-01,MMI,1.144,1.63
2023-06-01,TUYA,1.157,-0.3
2023-06-01,BFS,1.116,1.64
2023-06-01,ASTS,1.143,-0.6
2023-06-01,SKIN,1.106,-0.23
2023-06-01,CGAU,1.365,-1.05
2023-06-01,BMEA,1.262,-3.09
2023-06-01,AZUL,1.238,-6.99
2023-06-01,MLKN,1.023,0.85
2023-06-01,LMND,1.238,-4.78
2023-06-01,INFN,1.081,-0.18
2023-06-01,MBUU,1.075,8.02
2023-06-01,NAMS,1.128,-1.03
2023-06-01,SA,1.166,-0.1
2023-06-01,ATEN,1.081,0.57
2023-06-01,IBRX,1.282,-1.1
2023-06-01,SFL,1.101,1.2
2023-06-01,TARO,1.435,0.69
2023-06-01,HNI,1.068,2.65
2023-06-01,NFJ,1.107,-1.14
2023-06-01,EVGO,1.194,-0.37
2023-06-01,CHGG,1.08,1.29
2023-06-01,CRNC,1.15,-9.52
2023-06-01,DMLP,1.12,3.26
2023-06-01,PTLO,1.125,0.24
2023-06-01,GES,1.051,1.84
2023-06-01,CIM,1.144,-1.15
2023-06-01,AVNS,1.144,0.99
2023-06-01,ECPG,1.017,1.68
2023-06-01,OPK,1.082,-0.4
2023-06-01,AMPL,1.114,-0.88
2023-06-01,KYN,1.095,2.51
2023-06-01,CTKB,1.111,-0.01
2023-06-01,YEXT,1.142,-0.52
2023-06-01,DCPH,1.08,-2.14
2023-06-01,TASK,1.123,0.35
2023-06-01,EWCZ,1.065,0.11
2023-06-01,CLB,1.09,0.51
2023-06-01,MEG,1.087,-1.85
2023-06-01,OSW,1.091,0.39
2023-06-01,MFA,1.102,-1.1
2023-06-01,STBA,1.067,3.74
2023-06-01,SAFT,1.087,1.78
2023-06-01,MGI,1.074,0.34
2023-06-01,IE,1.212,-1.98
2023-06-01,SG,1.059,-1.56
2023-06-01,RILY,1.025,-5.01
2023-06-01,OLO,1.106,-0.31
2023-06-01,CMCO,1.06,1.68
2023-06-01,AMWD,0.993127,5.49
2023-06-01,NRC,1.081,1.21
2023-06-01,DCBO,1.146,0.49
2023-06-01,SABR,1.066,-1.8
2023-06-01,EAI,1.068,
2023-06-01,FWRG,1.058,0.18
2023-06-01,TRS,1.059,1.35
2023-06-01,AVDL,1.075,-2.43
2023-06-01,PLL,1.095,-0.66
2023-06-01,WALD,1.055,-0.18
2023-06-01,BUSE,1.062,2.43
2023-06-01,BHVN,1.414,-8.36
2023-06-01,SEMR,1.122,-0.26
2023-06-01,SBR,1.014,8.64
2023-06-01,AVID,1.047,0.99
2023-06-01,OPAL,1.088,0.07
2023-06-01,OM,1.075,-3.43
2023-06-01,INBX,1.056,-3.86
2023-06-01,HCSG,0.9986649999999999,0.47
2023-06-01,SRCE,1.034,4.99
2023-06-01,EVV,1.062,-0.59
2023-06-01,WABC,1.034,5.21
2023-06-01,DDD,1.093,-1.0
2023-06-01,UPWK,1.136,-0.66
2023-06-01,NXRT,2.098,-0.33
2023-06-01,DNOW,0.974524,1.09
2023-06-01,OTLY,0.953635,-0.57
2023-06-01,ADEA,1.047,1.02
2023-06-01,GRND,1.052,-0.21
2023-06-01,USLM,1.025,9.47
2023-06-01,BBN,1.041,-6.64
2023-06-01,DH,1.146,-0.08
2023-06-01,SNCY,1.065,0.89
2023-06-01,MRUS,1.12,-3.51
2023-06-01,ARGO,1.031,-6.24
2023-06-01,OFLX,1.079,2.37
2023-06-01,RDFN,1.115,-2.58
2023-06-01,FRG,1.022,-5.36
2023-06-01,FORTY,1.05,5.18
2023-06-01,VRDN,1.057,-4.7
2023-06-01,VECT,1.039,-2.11
2023-06-01,GB,0.9815560000000001,-0.26
2023-06-01,LOB,1.013,3.17
2023-06-01,WT,1.028,0.49
2023-06-01,HOLI,0.983644,1.67
2023-06-01,FREY,1.039,-0.63
2023-06-01,KALU,1.0,-1.44
2023-06-01,NXGN,1.029,-0.04
2023-06-01,MBIN,1.008,4.52
2023-06-01,GNL,1.027,-0.2
2023-06-01,GLP,0.998451,9.96
2023-06-01,ARHS,0.953666,1.1
2023-06-01,IRS,1.047,1.91
2023-06-01,MUC,1.033,-1.43
2023-06-01,HSAI,1.008,-0.86
2023-06-01,PMT,1.046,-0.44
2023-06-01,TTGT,0.96566,1.16
2023-06-01,HOPE,0.9737830000000001,1.64
2023-06-01,HLX,1.002,-0.32
2023-06-01,ADPT,1.017,-1.4
2023-06-01,WDH,0.954255,0.22
2023-06-01,VRNOF,0.992757,-0.81
2023-06-01,SBGI,0.951889,4.34
2023-06-01,CDE,1.039,-0.37
2023-06-01,PNT,0.96392,1.02
2023-06-01,MIRM,0.99301,-3.64
2023-06-01,FVRR,0.996798,-1.6
2023-06-01,BIOGY,0.991643,1.74
2023-06-01,KRO,0.969939,0.27
2023-06-01,VERV,0.954349,-3.0
2023-06-01,AHH,0.977914,0.86
2023-06-01,DRD,1.03,0.66
2023-06-01,PGRE,0.990126,-0.17
2023-06-01,AMSF,0.979604,2.89
2023-06-01,FOR,1.031,2.85
2023-06-01,SAVA,0.940196,-1.97
2023-06-01,DIN,0.955486,5.25
2023-06-01,KNSA,0.989777,2.74
2023-06-01,EXAI,0.878341,-1.35
2023-06-01,MOND,1.008,-1.11
2023-06-01,CMRE,0.970446,4.49
2023-06-01,LPG,0.968781,4.13
2023-06-01,BLFS,1.004,-3.58
2023-06-01,AGRO,0.9418759999999999,0.61
2023-06-01,CEPU,2.168,0.26
2023-06-01,INTR,1.129,0.0
2023-06-01,EIG,0.974012,2.69
2023-06-01,GIC,0.970577,1.82
2023-06-01,NVGS,0.965816,0.57
2023-06-01,CET,0.983091,-5.81
2023-06-01,HWKN,0.9989410000000001,2.86
2023-06-01,IESC,0.977501,3.12
2023-06-01,GEO,0.932578,1.14
2023-06-01,KIDS,1.006,0.23
2023-06-01,NNOX,0.998772,-2.0
2023-06-01,UEC,1.085,0.07
2023-06-01,MNTK,0.9927039999999999,0.23
2023-06-01,SHEN,0.954189,-0.12
2023-06-01,SSYS,0.99661,-0.44
2023-06-01,SCRM,0.961875,0.22
2023-06-01,DSGR,0.972035,0.94
2023-06-01,SASR,0.972482,3.86
2023-06-01,ME,0.913285,-0.66
2023-06-01,CXW,0.987679,0.97
2023-06-01,PAR,0.9402999999999999,-2.57
2023-06-01,PEBO,0.92028,3.7
2023-06-01,SPCE,1.06,-2.08
2023-06-01,BHLB,0.922294,2.23
2023-06-01,PLYM,0.9417989999999999,-0.56
2023-06-01,GAM,0.9515399999999999,-7.2
2023-06-01,SLCA,0.906273,1.57
2023-06-01,FSM,1.021,-0.5
2023-06-01,NIC,0.9390660000000001,4.05
2023-06-01,NVRO,0.9824660000000001,0.08
2023-06-01,SPLP,0.926479,8.83
2023-06-01,BTZ,0.966863,-2.99
2023-06-01,IMOS,0.953412,3.11
2023-06-01,CDMO,0.974484,1.72
2023-06-01,ASIX,0.919279,4.85
2023-06-01,EVBG,1.018,-1.68
2023-06-01,KC,1.26,-1.51
2023-06-01,VBTX,0.973209,2.76
2023-06-01,BGS,0.9351309999999999,-0.45
2023-06-01,IMAX,0.960236,-0.13
2023-06-01,LIFX,0.938662,-0.42
2023-06-01,COMM,0.8858010000000001,-6.0
2023-06-01,CSR,0.938933,2.09
2023-06-01,ICHR,0.889692,2.28
2023-06-01,DCGO,0.947822,0.2
2023-06-01,SPH,0.9391,1.43
2023-06-01,ARR,1.001,-1.52
2023-06-01,UUUU,1.049,0.41
2023-06-01,CCRN,0.927428,4.2
2023-06-01,SILV,0.989392,0.45
2023-06-01,RGR,0.912676,4.07
2023-06-01,ANIP,0.93521,-1.68
2023-06-01,AEHR,1.092,0.56
2023-06-01,RYTM,0.9761989999999999,-3.4
2023-06-01,GDOT,0.940357,1.21
2023-06-01,QURE,0.98023,-3.3
2023-06-01,IRBT,1.069,-12.6
2023-06-01,FPF,0.9486169999999999,-4.96
2023-06-01,UMH,0.932367,-0.67
2023-06-01,KIND,1.023,-0.36
2023-06-01,NHC,0.939447,1.22
2023-06-01,SCLX,0.864285,-0.28
2023-06-01,DAWN,1.004,-2.2
2023-06-01,WTTR,0.8939020000000001,0.55
2023-06-01,NGMS,0.913735,-0.64
2023-06-01,OBK,0.886185,3.2
2023-06-01,KURA,0.9239210000000001,-2.06
2023-06-01,ATRI,0.938593,16.85
2023-06-01,APPS,0.928865,0.16
2023-06-01,ADMA,0.8913150000000001,-0.24
2023-06-01,BSIG,0.925066,2.08
2023-06-01,CLNE,0.918381,-0.31
2023-06-01,AZZ,0.8953819999999999,2.33
2023-06-01,PTA,0.9324640000000001,-4.16
2023-06-01,RA,0.913608,-2.15
2023-06-01,SLP,0.918848,0.5
2023-06-01,ARKO,0.857775,0.51
2023-06-01,BBAR,0.927236,1.24
2023-06-01,SKWD,0.8879779999999999,1.06
2023-06-01,XMTR,0.8549779999999999,-1.57
2023-06-01,MED,0.8631369999999999,12.81
2023-06-01,ARIS,0.848225,0.25
2023-06-01,RSKD,0.900167,-0.52
2023-06-01,RXST,0.889306,-2.16
2023-06-01,MOR,0.869183,-0.56
2023-06-01,GSM,0.886461,1.55
2023-06-01,PUBM,0.934098,0.32
2023-06-01,BASE,0.932566,-1.56
2023-06-01,KRUS,0.9365359999999999,-0.08
2023-06-01,ETW,0.88336,-1.7
2023-06-01,NRK,0.896779,-1.88
2023-06-01,DNN,0.995793,-0.02
2023-06-01,GBX,0.89001,1.19
2023-06-01,AVO,0.8693099999999999,-0.41
2023-06-01,CBD,0.8923139999999999,-0.76
2023-06-01,RTL,0.8987970000000001,-1.25
2023-06-01,PRM,0.887242,0.36
2023-06-01,VREX,0.892032,0.71
2023-06-01,FSCO,0.9045030000000001,-0.79
2023-06-01,OXLC,0.88536,-1.14
2023-06-01,AC,0.7993020000000001,-0.68
2023-06-01,OCFC,0.860169,2.46
2023-06-01,NYMT,0.907242,-2.6
2023-06-01,LC,0.89091,2.6
2023-06-01,PKST,0.8836090000000001,-104.4
2023-06-01,EOS,0.875794,-6.37
2023-06-01,LBAI,0.868004,1.68
2023-06-01,ASTE,0.871382,0.35
2023-06-01,MPLN,0.959673,-0.99
2023-06-01,EFC,0.846237,-0.68
2023-06-01,UNIT,0.886301,-0.33
2023-06-01,MRSN,0.8659020000000001,-2.1
2023-06-01,UAN,0.893237,27.93
2023-06-01,NBR,0.835278,-13.41
2023-06-01,ASLE,0.763711,0.52
2023-06-01,INVA,0.858763,2.69
2023-06-01,ARLO,0.881682,-0.74
2023-06-01,APOG,0.835703,4.64
2023-06-01,BHE,0.832153,1.95
2023-06-01,UTL,0.836052,2.75
2023-06-01,CHCT,0.860943,0.28
2023-06-01,NEXT,0.843175,-0.74
2023-06-01,PACW,0.80802,-7.86
2023-06-01,SIBN,0.887692,-1.61
2023-06-01,BBDC,0.8546950000000001,0.17
2023-06-01,CBAY,0.906873,-1.22
2023-06-01,SHYF,0.846694,1.19
2023-06-01,CYRX,0.8353010000000001,-0.78
2023-06-01,ACCD,0.918952,-6.99
2023-06-01,WKME,0.8383440000000001,-1.13
2023-06-01,SBSI,0.836207,3.32
2023-06-01,RNP,0.877321,-6.48
2023-06-01,AOD,0.840285,-1.68
2023-06-01,TBLA,0.8759819999999999,-0.17
2023-06-01,WEST,0.858564,-0.95
2023-06-01,TRUP,0.928808,-1.53
2023-06-01,VALN,0.861818,-2.46
2023-06-01,SII,0.868504,0.71
2023-06-01,RDWR,0.8422179999999999,-0.16
2023-06-01,BLBD,0.80731,-1.08
2023-06-01,PHAR,0.818303,-0.05
2023-06-01,HY,0.827731,-1.32
2023-06-01,MATV,0.813311,-0.37
2023-06-01,IMXI,0.860564,1.51
2023-06-01,AXL,0.8015869999999999,0.48
2023-06-01,CFFN,0.829208,0.53
2023-06-01,EQRX,0.886993,-0.59
2023-06-01,RBCAA,0.839286,4.59
2023-06-01,AVTA,0.8184539999999999,-0.02
2023-06-01,PRLB,0.8230270000000001,-3.8
2023-06-01,EVLV,0.9128379999999999,-0.74
2023-06-01,SPTN,0.7494500000000001,0.95
2023-06-01,SPHR,0.7965800000000001,-3.51
2023-06-01,GABC,0.832486,3.18
2023-06-01,AMRK,0.802025,6.09
2023-06-01,FCEL,0.8804379999999999,-0.31
2023-06-01,TWST,0.914925,-3.82
2023-06-01,ROVR,0.8437279999999999,-0.1
2023-06-01,HCCI,0.807933,3.68
2023-06-01,MQY,0.8336509999999999,-2.08
2023-06-01,MUI,0.831787,-2.01
2023-06-01,PUMP,0.807769,0.16
2023-06-01,EDN,0.872519,-2.12
2023-06-01,INNV,0.91279,-0.36
2023-06-01,AWF,0.835566,-2.07
2023-06-01,OSTK,0.850193,-1.25
2023-06-01,DRQ,0.80648,0.33
2023-06-01,MTTR,0.8639349999999999,-0.89
2023-06-01,STKL,0.7910739999999999,-0.11
2023-06-01,FBMS,0.811697,2.55
2023-06-01,RPT,0.816681,0.83
2023-06-01,LICY,0.8442609999999999,-0.3
2023-06-01,SCS,0.746392,0.3
2023-06-01,ELVN,0.8190069999999999,-0.83
2023-06-01,ALLO,0.775879,-2.29
2023-06-01,NBXG,0.812819,-7.93
2023-06-01,PRDO,0.8063619999999999,1.42
2023-06-01,VTLE,0.786273,48.24
2023-06-01,ACEL,0.803288,0.73
2023-06-01,CRESY,0.814763,2.1
2023-06-01,SMP,0.776024,2.96
2023-06-01,ELLKY,0.802616,-0.0
2023-06-01,ALX,0.8567480000000001,10.82
2023-06-01,BCSF,0.808966,1.56
2023-06-01,SCHN,0.7720349999999999,2.42
2023-06-01,PGY,0.797038,-0.48
2023-06-01,COGT,0.902443,-2.29
2023-06-01,NAT,0.741226,0.43
2023-06-01,CDRE,0.7956960000000001,0.65
2023-06-01,RGNX,0.8067329999999999,-6.0
2023-06-01,GIII,0.730373,-2.63
2023-06-01,AOSL,0.7663880000000001,0.93
2023-06-01,THRY,0.8239310000000001,0.88
2023-06-01,HQH,0.797741,-4.28
2023-06-01,BFC,0.818773,5.33
2023-06-01,TMP,0.781552,5.64
2023-06-01,HUYA,0.722105,-0.23
2023-06-01,EOCW,0.788541,0.36
2023-06-01,NGD,0.847365,-0.15
2023-06-01,GRNT,0.7914329999999999,1.92
2023-06-01,TCNNF,0.759521,-1.17
2023-06-01,IIIV,0.7643909999999999,-0.32
2023-06-01,BCX,0.774539,1.57
2023-06-01,PLPC,0.719457,12.67
2023-06-01,CII,0.782462,-2.45
2023-06-01,COLL,0.7731939999999999,-0.84
2023-06-01,THR,0.761769,1.05
2023-06-01,QTRX,0.7534109999999999,-2.17
2023-06-01,TMST,0.7489629999999999,0.88
2023-06-01,IDT,0.775762,1.84
2023-06-01,BRSP,0.783574,0.1
2023-06-01,AMAM,0.802483,-1.7
2023-06-01,PRTC,0.799644,-1.83
2023-06-01,RNA,0.769805,-3.31
2023-06-01,CUBI,0.747812,5.48
2023-06-01,MRC,0.7478060000000001,0.79
2023-06-01,ARCE,0.8144239999999999,-0.29
2023-06-01,KREF,0.786301,-0.69
2023-06-01,BRKL,0.73858,1.19
2023-06-01,PRAA,0.7501019999999999,0.45
2023-06-01,STEM,0.861625,-1.03
2023-06-01,SLRC,0.77413,0.44
2023-06-01,BXC,0.759929,19.17
2023-06-01,CHY,0.7752899999999999,-4.38
2023-06-01,MFIC,0.777563,0.74
2023-06-01,HHR,0.7610549999999999,1.66
2023-06-01,APLD,0.883322,-0.52
2023-06-01,AMPS,0.797781,-0.01
2023-06-01,JRVR,0.711003,0.52
2023-06-01,TDS,0.7429819999999999,-0.53
2023-06-01,CRF,0.7822830000000001,-1.98
2023-06-01,HRT,0.759788,1.57
2023-06-01,ACHR,0.7398669999999999,-1.62
2023-06-01,TGI,0.741512,1.18
2023-06-01,IMTX,0.775916,-1.14
2023-06-01,PDM,0.757932,0.69
2023-06-01,UBP,0.757783,0.64
2023-06-01,AAC,0.75597,-0.07
2023-06-01,AVXL,0.735623,-0.66
2023-06-01,CENX,0.766289,-0.74
2023-06-01,MLAB,0.68859,0.17
2023-06-01,SCWX,0.709759,-1.38
2023-06-01,WLKP,0.781574,1.78
2023-06-01,BIOX,0.772615,0.22
2023-06-01,VTEX,0.7343959999999999,-0.21
2023-06-01,THQ,0.767983,-2.09
2023-06-01,FMCB,0.748226,105.69
2023-06-01,ASTL,0.774764,1.88
2023-06-01,GGR,0.744795,-0.47
2023-06-01,CHI,0.757692,-4.12
2023-06-01,DYN,0.745794,-3.36
2023-06-01,FDMT,0.756841,-3.52
2023-06-01,CBL,0.740927,-1.72
2023-06-01,EB,0.736951,-0.5
2023-06-01,SCSC,0.714624,3.52
2023-06-01,NFGC,0.796333,-0.36
2023-06-01,BJRI,0.7114,0.25
2023-06-01,NRDS,0.7350140000000001,0.04
2023-06-01,BCYC,0.7300570000000001,-4.25
2023-06-01,EFXT,0.721776,-0.68
2023-06-01,MYI,0.7373909999999999,-1.2
2023-06-01,SP,0.714961,2.06
2023-06-01,ROCC,0.719099,13.67
2023-06-01,TYGO,1.445,-0.19
2023-06-01,ARCT,0.7190599999999999,4.1
2023-06-01,LXU,0.727033,2.19
2023-06-01,LYEL,0.831198,-0.81
2023-06-01,ZH,0.675055,-0.27
2023-06-01,ULH,0.715296,5.76
2023-06-01,HSTM,0.7112200000000001,0.39
2023-06-01,MVIS,0.882605,-0.37
2023-06-01,BLX,0.7148680000000001,3.25
2023-06-01,TELL,0.686627,0.0
2023-06-01,LWLG,0.8443529999999999,-0.17
2023-06-01,MYE,0.699195,1.52
2023-06-01,CNDT,0.683727,-1.49
2023-06-01,CCSI,0.698706,3.58
2023-06-01,KARO,0.693305,0.98
2023-06-01,ADTN,0.685874,-0.45
2023-06-01,SSP,0.647503,1.13
2023-06-01,POWL,0.685074,2.29
2023-06-01,MODV,0.6642720000000001,-2.45
2023-06-01,CLCO,0.669496,0.76
2023-06-01,CCVI,0.70863,0.31
2023-06-01,MEGI,0.72294,
2023-06-01,RICK,0.6925549999999999,4.57
2023-06-01,PGRU,0.70072,-0.21
2023-06-01,ARDX,0.750617,-0.36
2023-06-01,NX,0.7006720000000001,2.38
2023-06-01,CAPL,0.6926420000000001,1.46
2023-06-01,PWP,0.681611,-0.82
2023-06-01,RAPT,0.691021,-2.67
2023-06-01,SPRY,0.6510990000000001,-0.41
2023-06-01,CGBD,0.703509,1.46
2023-06-01,GTN,0.6648809999999999,3.33
2023-06-01,EIM,0.706577,-0.49
2023-06-01,CSTL,0.561852,-2.65
2023-06-01,AMRX,0.7666900000000001,-0.93
2023-06-01,HTD,0.7010190000000001,-0.76
2023-06-01,INN,0.712519,-0.09
2023-06-01,PFBC,0.678886,9.57
2023-06-01,WRLD,0.690087,3.4
2023-06-01,LANV,0.6758099999999999,-2.26
2023-06-01,OFIX,0.686302,-2.47
2023-06-01,LVRO,0.699648,0.25
2023-06-01,RUTH,0.689893,1.19
2023-06-01,BY,0.6746190000000001,2.4
2023-06-01,HSC,0.675384,-1.71
2023-06-01,NEXA,0.6568970000000001,-0.25
2023-06-01,PHK,0.694108,0.39
2023-06-01,INDT,0.68143,-0.32
2023-06-01,ALCC,0.683625,0.12
2023-06-01,TXO,0.6765,4.69
2023-06-01,GDYN,0.7040299999999999,-0.52
2023-06-01,CSWC,0.682308,1.1
2023-06-01,TRNS,0.647847,1.39
2023-06-01,CANO,0.739778,-1.05
2023-06-01,CRON,0.66262,-0.4
2023-06-01,WDI,0.681015,-3.46
2023-06-01,REPX,0.66016,7.96
2023-06-01,RWT,0.695577,-1.66
2023-06-01,WOW,0.663722,-0.55
2023-06-01,PLOW,0.6589510000000001,1.23
2023-06-01,NWBO,0.6629299999999999,-0.1
2023-06-01,GHIX,0.669375,1.31
2023-06-01,QCRH,0.64883,5.98
2023-06-01,MDXG,0.679769,-0.28
2023-06-01,NXP,0.6767960000000001,-1.96
2023-06-01,TWI,0.62938,2.79
2023-06-01,SNPO,0.6821889999999999,-0.29
2023-06-01,CRAI,0.645846,5.62
2023-06-01,ETD,0.641519,4.38
2023-06-01,BYND,0.653186,-4.83
2023-06-01,DCOM,0.638028,3.83
2023-06-01,CAL,0.6475489999999999,4.92
2023-06-01,FAX,0.671256,-1.2
2023-06-01,RSI,0.669806,-0.47
2023-06-01,VTOL,0.708047,0.59
2023-06-01,HLVX,0.711092,-3.17
2023-06-01,JPC,0.673492,-0.51
2023-06-01,KELYA,0.64507,-0.12
2023-06-01,DLX,0.684939,1.34
2023-06-01,CHUY,0.6715789999999999,1.25
2023-06-01,JQC,0.668552,-0.38
2023-06-01,HOUS,0.678775,-4.02
2023-06-01,SLI,0.72748,-0.09
2023-06-01,BANC,0.632968,1.58
2023-06-01,PRA,0.66292,-0.05
2023-06-01,BZH,0.654212,6.45
2023-06-01,BRMK,0.635035,-0.99
2023-06-01,GRC,0.635345,0.39
2023-06-01,SMRT,0.6781609999999999,-0.48
2023-06-01,DLY,0.671241,-3.6
2023-06-01,MGIC,0.570357,0.82
2023-06-01,RERE,0.683168,-1.21
2023-06-01,DENN,0.640216,0.87
2023-06-01,LASR,0.643285,-1.22
2023-06-01,AMBC,0.629521,10.25
2023-06-01,HHRS,0.670475,0.81
2023-06-01,GOTU,0.661335,0.04
2023-06-01,EH,0.6455960000000001,-0.76
2023-06-01,BKD,0.638046,-0.91
2023-06-01,ITOS,0.566855,0.3
2023-06-01,ABIT,0.614169,-0.8
2023-06-01,IRON,0.787026,0.53
2023-06-01,NRGX,0.645569,3.37
2023-06-01,FFC,0.661297,-3.26
2023-06-01,SVA,0.642437,
2023-06-01,CHS,0.556705,0.87
2023-06-01,ACMR,0.5993440000000001,0.83
2023-06-01,GSL,0.631563,7.45
2023-06-01,GPRO,0.642847,-0.05
2023-06-01,BDN,0.665584,0.25
2023-06-01,TBPH,0.6432859999999999,-1.08
2023-06-01,VMEO,0.631645,-0.33
2023-06-01,AMPX,0.650033,-0.26
2023-06-01,GHLD,0.6506230000000001,1.41
2023-06-01,BH-A,0.6605979999999999,117.25
2023-06-01,EVA,0.656334,-3.64
2023-06-01,EWTX,0.632161,-1.37
2023-06-01,BELFA,0.620035,5.24
2023-06-01,NMM,0.591011,18.82
2023-06-01,ZUUS,0.63309,-0.01
2023-06-01,ALEC,0.569293,-1.62
2023-06-01,AMTB,0.603236,2.01
2023-06-01,FNKO,0.6209479999999999,-1.57
2023-06-01,HZO,0.632047,7.03
2023-06-01,EOI,0.623831,-1.21
2023-06-01,VSEC,0.623291,2.41
2023-06-01,EDIT,0.658908,-3.13
2023-06-01,BV,0.63767,-0.18
2023-06-01,VTS,0.662711,2.88
2023-06-01,REVG,0.614177,0.03
2023-06-01,YALA,0.657766,0.46
2023-06-01,ORGN,0.6174850000000001,0.55
2023-06-01,CTBI,0.614683,4.55
2023-06-01,BALY,0.6520589999999999,-4.02
2023-06-01,EGBN,0.610949,3.75
2023-06-01,HFRO,0.614133,0.44
2023-06-01,NVAX,0.666275,-15.68
2023-06-01,KE,0.591158,1.84
2023-06-01,HCAT,0.6340520000000001,-2.84
2023-06-01,SOUN,0.637836,-0.48
2023-06-01,HBIA,0.6170549999999999,5.35
2023-06-01,KOP,0.607961,3.3
2023-06-01,ADV,0.60293,-4.75
2023-06-01,TITN,0.599927,4.53
2023-06-01,KAMN,0.602121,-1.79
2023-06-01,VMO,0.638663,-1.66
2023-06-01,PAXS,0.634054,-2.33
2023-06-01,AMWL,0.64319,-2.17
2023-06-01,TERN,0.640485,-1.33
2023-06-01,NNDM,0.616957,-0.89
2023-06-01,DMRC,0.585296,-2.81
2023-06-01,BOE,0.611713,-1.67
2023-06-01,CCO,0.6035539999999999,-0.08
2023-06-01,EVM,0.624612,-0.42
2023-06-01,EBIX,0.603195,1.71
2023-06-01,VITL,0.5918819999999999,0.21
2023-06-01,CIR,0.5953999999999999,1.98
2023-06-01,IIIN,0.5777920000000001,4.03
2023-06-01,IRMD,0.6045499999999999,1.06
2023-06-01,PDS,0.599643,4.5
2023-06-01,ATEX,0.610409,-2.28
2023-06-01,CINT,0.6411699999999999,0.23
2023-06-01,JOUT,0.585475,4.35
2023-06-01,PVNC,0.608112,-0.0
2023-06-01,GSBC,0.5990639999999999,6.39
2023-06-01,REX,0.574739,1.58
2023-06-01,BOC,0.596047,-0.42
2023-06-01,TCPC,0.607712,0.01
2023-06-01,NRP,0.5875090000000001,13.72
2023-06-01,SFWL,0.727592,0.09
2023-06-01,YORW,0.59899,1.37
2023-06-01,HROW,0.58768,-0.63
2023-06-01,MERC,0.5620080000000001,1.91
2023-06-01,MCRB,0.640784,-2.26
2023-06-01,ABST,0.590247,-0.5
2023-06-01,LDI,0.600823,-1.65
2023-06-01,LXRX,0.513713,-0.72
2023-06-01,ATNI,0.593817,-0.98
2023-06-01,SXC,0.5743210000000001,1.03
2023-06-01,RTC,0.624204,-0.38
2023-06-01,TSVT,0.6064080000000001,-4.99
2023-06-01,MHD,0.6141369999999999,-2.31
2023-06-01,NDMO,0.639846,-4.44
2023-06-01,VSLAX,,
2023-06-01,CCD,0.623634,-9.24
2023-06-01,AORT,0.60373,-0.74
2023-06-01,CLVLY,0.592322,0.26
2023-06-01,NMCO,0.612118,-3.63
2023-06-01,ECC,0.605501,-2.21
2023-06-01,PSFE,0.582649,-10.69
2023-06-01,EXK,0.629298,-0.01
2023-06-01,CIFR,0.627324,-0.13
2023-06-01,WTI,0.5697329999999999,1.72
2023-06-01,MYPS,0.5877469999999999,0.04
2023-06-01,FPI,0.611146,0.18
2023-06-01,TYRA,0.585649,-1.34
2023-06-01,RPAY,0.6251059999999999,-0.31
2023-06-01,UHT,0.60034,1.46
2023-06-01,DCO,0.609705,2.09
2023-06-01,HFWA,0.5792229999999999,2.33
2023-06-01,GNLX,0.715294,-0.54
2023-06-01,ENFN,0.586433,0.04
2023-06-01,IAUX,0.624933,-0.28
2023-06-01,MUJ,0.606527,-1.2
2023-06-01,MESO,0.572817,11.41
2023-06-01,DX,0.6201409999999999,-0.76
2023-06-01,CLFD,0.59139,3.8
2023-06-01,OSPN,0.5924510000000001,-0.73
2023-06-01,IGR,0.596941,-3.47
2023-06-01,AMOT,0.548482,1.32
2023-06-01,CVGW,0.564928,-0.29
2023-06-01,BLTE,0.42935199999999996,-0.76
2023-06-01,RUPRF,0.559933,-0.04
2023-06-01,ACRS,0.614911,-1.42
2023-06-01,AERG,0.5571269999999999,-0.03
2023-06-01,PML,0.597869,-2.93
2023-06-01,EOSS,0.583508,-0.01
2023-06-01,GMRE,0.600424,0.17
